Phrase	Grammar	Transcription	Translation	Notes
θεός	N		Bóg	1317
κύριος	N		pan	717
ἄνθρωπος	N		człowiek	550
Χριστός	N		Chrystus	529
πατήρ	N		ojciec	413
ἡµέρα	N		okres; czas	389
πνεῦµα	N		wiatr; oddech; duch	379
υἱός	N		syn	377
ἀδελφός	N		brat	343
λόγος	N		słowo; wiadomość; księga	330
οὐρανός	N		niebo	273
µαθητής	N		uczeń	261
γῆ	N		ziemia	250
πίστις	N		wiara; zaufanie; wartość	243
ὄνοµα	N		imię	231
ἀνήρ	N		mąż; mężczyzna	216
γυνή	N		kobieta; żona	215
νόµος	N		prawo; zasada	194
κόσµος	N		świat; ludzkość; ziemia; ozdoba	189
χείρ	N		ręka	177
ἄγελος	N		posłaniec; anioł	175
ὄχλος	N		tłum; armia; ludzie	175
ἁµαρτία	N		grzech; ofiara za grzechy	173
ἔργον	N		praca; dzieło	169
δόξα	N		opinia; chwała	166
βασιλεία	N		królestwo	162
πόλις	N		miasto	162
ἔθνος	N		naród; lud; poganie	161
καρδία	N		serce	156
χάρις	N		łaska; przysługa; wdzięczność; dar	155
σάρξ	N		ciało; mięso; grzeszna natura	147
προφήτης	N		prorok	144
λαός	N		lud; ludzie	142
σῶµα	N		ciało; niewolnik	142
φωνή	N		głos; dźwięk; mowa	139
ζωή	N		życie	135
δοῦλος	N		niewolnik	124
αἰών	N		wiek; wieczność	122
ἀρχιερεύς	N		arcykapłan	122
θάνατος	N		śmierć	120
δύναµις	N		moc; siła	119
ἀγάπη	N		miłość	116
βασιλεύς	N		król	115
ἐκκλησία	N		zbór; zebranie; kościół	114
οἶκος	N		dom	114
ἀλήθεια	N		prawda	109
ὥρα	N		godzina	106
ψυχή	N		dusza; życie wewnętrzne	103
ἐξουσία	N		autorytet; powaga; władza	102
ὁδός	N		droga	101
ὀφθαλµός	N		oko	100
