Phrase	Grammar	Transcription	Translation	Notes
必将	Adv	bìjiāng		
不定	Adv	bùdìng		
不愧	Adv	bùkuì		
不妨	Adv	bùfáng		
不时	Adv	bùshí		
不宜	Adv	bùyí		
不至于	Adv	bùzhìyú		
成心	Adv	chéngxīn		
乘机	Adv	chéngjī		
从头	Adv	cóngtóu		
从未	Adv	cóngwèi		
从小	Adv	cóngxiǎo		
从中	Adv	cóngzhōng		
凑巧	Adv	còuqiǎo		
大多	Adv	dàduō		
大肆	Adv	dàsì		
大体	adv, n	dàtǐ		
当场	Adv	dāngchǎng		
定向	Adv	dìngxiàng		
而后	Adv	érhòu		
反倒	Adv	fǎndào		
分外	adv, n	fènwài		
奋勇	Adv	fènyǒng		
复	v, adv	fù		
高低	n, adv	gāodī		
公然	Adv	gōngrán		
姑且	Adv	gūqiě		
过于	Adv	guòyú		
好在	Adv	hǎozài		
何等	Adv	héděng		
胡	Adv	hú		
或许	Adv	huòxǔ		
极度	Adv	jídù		
极力	Adv	jílì		
及早	Adv	jízǎo		
急剧	Adv	jíjù		
皆	Adv	jiē		
尽快	Adv	jǐnkuài		
就地	Adv	jiùdì		
就近	Adv	jiùjìn		
连连	Adv	liánlián		
连夜	Adv	liányè		
屡次	Adv	lǚcì		
略微	Adv	lüèwēi		
莫	Adv	mò		
默默	Adv	mòmò		
乃	v, adv	nǎi		
颇	Adv	pō		
恰巧	Adv	qiàqiǎo		
亲笔	n, adv	qīnbǐ		
亲手	Adv	qīnshǒu		
全都	Adv	quándōu		
擅自	Adv	shànzì		
尚	Adv	shàng		
生怕	Adv	shēngpà		
时而	Adv	shí'ér		
势必	Adv	shìbì		
私自	Adv	sīzì		
随意	Adv	suíyì		
索性	Adv	suǒxìng		
特地	Adv	tèdì		
特意	Adv	tèyì		
唯独	Adv	wéidú		
未免	Adv	wèimiǎn		
无从	Adv	wúcóng		
无非	Adv	wúfēi		
勿	Adv	wù		
务必	Adv	wùbì		
相继	Adv	xiāngjì		
幸好	Adv	xìnghǎo		
徐徐	Adv	xúxú		
一旦	n, adv	yīdàn		
一度	Adv	yīdù		
一概	Adv	yīgài		
一个劲儿	Adv	yīgejìn'er		
一举	n, adv	yījǔ		
一头	Adv	yītóu		
依次	Adv	yīcì		
亦	Adv	yì		
毅然	Adv	yìrán		
愈	v, adv	yù		
暂	Adv	zàn		
暂且	Adv	zànqiě		
早日	Adv	zǎorì		
正巧	Adv	zhèngqiǎo		
只顾	Adv	zhǐgù		
只管	Adv	zhǐguǎn		
只能	Adv	zhǐnéng		
至多	Adv	zhìduō		
终	n, adv	zhōng		
终究	Adv	zhōngjiū		
逐年	Adv	zhúnián		
专程	Adv	zhuānchéng		
自行	Adv	zìxíng		
足以	Adv	zúyǐ		
