Phrase	Grammar	Transcription	Translation	Notes
艾滋病	N	àizībìng		
爱惜	N	àixī		
暗中	N	ànzhōng		
案	N	àn		
案件	N	ànjiàn		
案情	N	ànqíng		
袄	N	ǎo		
芭蕾舞	N	bālěiwǔ		
疤	N	bā		
把柄	N	bǎbǐng		
把手	N	bǎshǒu		
把戏	N	bǎxì		
霸权	N	bàquán		
白酒	N	báijiǔ		
百分比	N	bǎifēnbǐ		
斑	N	bān		
班机	N	bān jī		
班子	N	bānzi		
版	N	bǎn		
伴	v, n	bàn		
伴侣	N	bànlǚ		
半边天	N	bànbiāntiān		
半截	N	bànjié		
半径	N	bànjìng		
半路	N	bànlù		
半数	N	bànshù		
棒球	N	bàngqiú		
包裹	N	bāoguǒ		
雹子	N	báozi		
保姆	N	bǎomǔ		
堡垒	N	bǎolěi		
宝贝	N	bǎobèi		
宝剑	N	bǎojiàn		
宝库	N	bǎokù		
抱负	N	bàofù		
暴动	v, n	bàodòng		
暴力	N	bàolì		
爆竹	N	bàozhú		
悲剧	N	bēijù		
背面	N	bèimiàn		
贝壳	N	bèiké		
倍数	N	bèishù		
被告	N	bèigào		
本能	N	běnnéng		
本钱	N	běnqián		
本性	N	běnxìng		
笨蛋	N	bèndàn		
绷带	N	bēngdài		
鼻涕	N	bítì		
比分	N	bǐfēn		
比价	N	bǐjià		
比喻	n, v	bǐyù		
比重	N	bǐzhòng		
笔迹	N	bǐjì		
币	N	bì		
闭幕式	N	bìmùshì		
弊病	N	bìbìng		
弊端	N	bìduān		
臂	N	bì		
鞭炮	N	biānpào		
鞭子	N	biānzi		
边防	N	biānfáng		
边境	N	biānjìng		
编号	N	biānhào		
贬义	N	biǎnyì		
便道	N	biàndào		
变迁	v, n	biànqiān		
辫子	N	biànzi		
辩证法	N	biànzhèngfǎ		
遍地	N	biàndì		
标本	N	biāoběn		
标题	N	biāotí		
冰淇淋	N	bīngqílín		
秉性	N	bǐngxìng		
病虫害	N	bìngchónghài		
病毒	N	bìngdú		
病号	N	bìnghào		
波涛	N	bōtāo		
博览会	N	bólǎnhuì		
薄膜	N	bómó		
补贴	v, n	bǔtiē		
补助	v, n	bǔzhù		
布局	N	bùjú		
步兵	N	bùbīng		
步伐	N	bùfá		
步子	N	bùzi		
埠	N	bù		
部件	N	bùjiàn		
部位	N	bùwèi		
裁决	v, n	cáijué		
才干	N	cáigàn		
才智	N	cáizhì		
财	N	cái		
财经	N	cáijīng		
财会	N	cáikuài		
财力	N	cáilì		
财务	N	cáiwù		
菜单	N	càidān		
餐	v, n	cān		
参议院	N	cānyìyuàn		
残疾	N	cánji		
残余	N	cányú		
操	n, v	cāo		
槽	N	cáo		
策略	N	cèlüè		
