Phrase	Grammar	Transcription	Translation	Notes
按期	Adv	ànqī		
暗暗	Adv	àn'àn		
白白	Adv	báibái		
甭	Adv	béng		
毕竟	Adv	bìjìng		
必	Adv	bì		
必定	Adv	bìdìng		
不曾	Adv	bùcéng		
不禁	Adv	bùjīn		
不觉	Adv	bújué		
不料	Adv	búliào		
不免	Adv	bùmiǎn		
不停	Adv	bùtíng		
不由得	Adv	bùyóude		
成天	Adv	chéngtiān		
处处	Adv	chùchù		
大半	n, adv	dàbàn		
大大	Adv	dàdà		
大都	Adv	dàdū		
大力	Adv	dàlì		
顶	Adv	dǐng		
独自	Adv	dúzì		
顿时	Adv	dùnshí		
多半	Adv	duōbàn		
多亏	v, adv	duōkuī		
凡是	Adv	fánshì		
反	Adv	fǎn		
反而	Adv	fǎn'ér		
非	Adv	fēi		
赶忙	Adv	gǎnmáng		
格外	Adv	géwài		
怪	Adv	guài		
过	Adv	guò		
何必	Adv	hébì		
缓缓	Adv	huǎnhuǎn		
即将	Adv	jíjiāng		
简直	Adv	jiǎnzhí		
渐	Adv	jiàn		
接连	Adv	jiēlián		
竭力	Adv	jiélì		
竟	Adv	jìng		
竟然	Adv	jìngrán		
净	Adv	jìng		
居然	Adv	jūrán		
可巧	Adv	kěqiǎo		
来客	adv, n	láikè		
猛然	Adv	měngrán		
明明	Adv	míngmíng		
难以	Adv	nányǐ		
偶尔	Adv	oǒu'ěr		
偏偏	Adv	piānpiān		
其实	Adv	qíshí		
恰好	Adv	qiàhǎo		
恰恰	Adv	qiàqià		
亲眼	Adv	qīnyǎn		
轻易	Adv	qīngyì		
任意	Adv	rènyì		
仍旧	Adv	réngjiù		
日益	Adv	rìyì		
甚至	adv, conj	shènzhì		
时常	Adv	shícháng		
时时	Adv	shíshí		
是否	Adv	shìfǒu		
说不定	Adv	shuōbudìng		
随后	Adv	suíhòu		
随即	Adv	suíjí		
随手	Adv	suíshǒu		
统统	Adv	tǒngtǒng		
万分	Adv	wànfēn		
万万	Adv	wànwàn		
万一	n, adv	wànyī		
未必	Adv	wèibì		
瞎	v, adv	xiā		
现	v, adv	xiàn		
向来	Adv	xiànglái		
幸亏	Adv	xìngkuī		
眼看	v, adv	yǎnkán		
一带	Adv	yídài		
一路平安	Adv	yī lù píng ān		
一路顺风	Adv	yī lù shùn fēng		
一阵	Adv	yīzhèn		
一口气	Adv	yīkǒuqì		
一行	Adv	yīxíng		
依然	Adv	yīrán		
硬	Adv	yìng		
有(一)些	Adv	yǒu(yì)xiē		
预先	Adv	yùxiān		
再三	Adv	zàisān		
早晚	n, adv	zǎowǎn		
早已	Adv	zǎoyǐ		
照例	Adv	zhàolì		
照样	Adv	zhàoyàng		
只得	Adv	zhǐdé		
至于	conj, adv	zhìyú		
总共	Adv	zǒnggòng		
总算	Adv	zǒngsuàn		
