Phrase	Grammar	Transcription	Translation	Notes
挨	V	ái		
安	v, adj	ān		
安定	adj, v	āndìng		
安装	V	ānzhuāng		
熬	V	áo		
扒	V	bā		
把	V	bǎ		
把握	v, n	bǎwò		
罢	V	bà		
摆脱	V	bǎituō		
拜访	V	bàifǎng		
拜会	V	bàihuì		
办理	V	bànlǐ		
绑	V	bǎng		
包含	V	bāohán		
包围	V	bāowéi		
剥	V	bāo		
保管	v, n	bǎoguǎn		
保守	v, adj	bǎoshǒu		
保障	v, n	bǎozhàng		
报	V	bào		
报复	v, n	bàofù		
暴露	V	bàolù		
爆发	V	bàofā		
爆炸	V	bàozhà		
背诵	V	bèisòng		
奔	V	bēn		
奔跑	V	bēnpǎo		
奔	V	bèn		
闭幕	V	bìmù		
必修	V	bìxiū		
必需	V	bìxū		
编辑	v, n	biānjí		
编制	v, n	biānzhì		
便利	adj, v	biànlì		
便于	V	biànyú		
变动	v, n	biàndòng		
变革	v, n	biàngé		
辩论	v, n	biànlùn		
标志	v, n	biāozhì		
别	V	bié		
剥削	v, n	bōxuē		
播	V	bō		
播送	V	bōsòng		
拨	V	bō		
不比	V	bùbǐ		
不顾	V	búgù		
不见	V	bújiàn		
不满	v, adj	bùmǎn		
不止	V	bùzhǐ		
部署	v, n	bùshǔ		
猜想	v, n	cāixiǎng		
裁判	v, n	cáipàn		
参考	V	cānkǎo		
参谋	v, n	cānmóu		
操纵	V	cāozòng		
操作	V	cāozuò		
侧	n, v	cè		
测	V	cè		
测量	V	cèliáng		
测试	v, n	cèshì		
铲	n, v	chǎn		
颤动	V	chàndòng		
颤抖	V	chàndǒu		
超额	V	chāo'é		
炒	V	chǎo		
扯	V	chě		
撤	V	chè		
沉	v, adj	chén		
沉思	V	chénsī		
陈列	V	chénliè		
撑	V	chēng		
称呼	v, n	chēnghu		
盛	V	chéng		
承包	V	chéngbāo		
承担	V	chéngdān		
充实	adj, v	chōngshí		
冲击	V	chōngjī		
冲突	v, n	chōngtū		
冲	v, prep	chòng		
仇恨	v, n	chóuhèn		
出卖	V	chūmài		
出身	v, n	chūshēn		
出租	V	chūzū		
处于	V	chǔyú		
传达	V	chuándá		
传染	V	chuánrǎn		
传说	v, n	chuánshuō		
喘	V	chuǎn		
串	v, m	chuàn		
创立	V	chuànglì		
创新	v, n	chuàngxīn		
垂	V	chuí		
垂直	V	chuízhí		
纯洁	adj, v	chúnjié		
刺激	v, n	cìjī		
伺候	V	cìhou		
凑	V	còu		
促使	V	cùshǐ		
窜	V	cuàn		
摧毁	V	cuīhuǐ		
搓	V	cuō		
答复	v, n	dáfù		
达	V	dá		
打击	V	dǎjī		
打量	V	dǎliàng		
打扫	V	dǎsǎo		
带动	V	dàidòng		
带领	V	dàilǐng		
代	V	dài		
代办	n, v	dàibàn		
代理	V	dàilǐ		
逮捕	V	dàibǔ		
耽误	V	dānwu		
担	V	dān		
担负	V	dānfù		
诞生	V	dànshēng		
倒腾	V	dǎoteng		
导演	n, v	dǎoyǎn		
导致	V	dǎozhì		
蹬	V	déng		
等候	V	děnghòu		
瞪	V	dèng		
滴	V	dī		
抵	V	dǐ		
抵抗	V	dǐkàng		
惦记	V	diànjì		
垫	V	diàn		
奠定	V	diàndìng		
雕刻	v, n	diāokè		
调动	V	diàodòng		
叠	V	dié		
盯	V	dīng		
钉	V	dīng		
动摇	V	dòngyáo		
抖	V	dǒu		
斗	V	dòu		
毒	adj, v	dú		
端正	adj, v	duānzhèng		
堆积	V	duījī		
兑换	V	duìhuàn		
对立	V	duìlì		
哆嗦	V	duōsuo		
多亏	v, adv	duōkuī		
夺取	V	duóqǔ		
恶心	V	ěxin		
恶化	V	èhuà		
发觉	V	fājué		
发射	V	fāshè		
发行	V	fāxíng		
发育	V	fāyù		
罚	V	fá		
繁殖	V	fánzhí		
烦	adj, v	fán		
反	adj, v	fǎn		
反击	v, n	fǎnjī		
反问	V	fǎnwèn		
返	V	fǎn		
泛滥	V	fànlàn		
防守	V	fángshǒu		
防御	V	fángyù		
防治	V	fángzhì		
妨碍	V	fáng'ài		
纺	V	fǎng		
放松	V	fàngsōng		
放映	V	fàngyìng		
飞行	V	fēixíng		
飞跃	v, n	fēiyuè		
废	adj, v	fèi		
废除	V	fèichú		
沸腾	V	fèiténg		
分布	V	fēnbù		
分割	V	fēngē		
分解	V	fēnjiě		
分离	V	fēnlí		
分裂	V	fēnliè		
分泌	V	fēnmì		
分散	v, adj	fēnsàn		
粉碎	V	fěnsuì		
丰产	V	fēngchǎn		
丰收	V	fēngshōu		
封	V	fēng		
封锁	V	fēngsuǒ		
缝	V	féng		
讽刺	V	fěngcì		
服	V	fú		
俯	V	fǔ		
腐蚀	V	fǔshí		
复制	V	fùzhì		
负	V	fù		
负担	v, n	fùdān		
富有	adj, v	fùyǒu		
改编	V	gǎibiān		
改良	V	gǎiliáng		
干扰	v, n	gānrǎo		
干涉	V	gānshè		
感受	n, v	gǎnshòu		
敢于	V	gǎnyú		
告辞	V	gàocí		
歌唱	V	gēchàng		
歌颂	V	gēsòng		
革新	v, n	géxīn		
给以	V	gěiyǐ		
攻	V	gōng		
攻击	v, n	gōngjī		
攻克	V	gōngkè		
供应	V	gōngyìng		
公布	V	gōngbù		
公用	V	gōngyòng		
弓	n, v	gōng		
钩	V	gōu		
勾结	V	gōujié		
购	V	gòu		
购买	V	gòumǎi		
辜负	V	gūfù		
孤立	adj, v	gūlì		
鼓动	V	gǔdòng		
雇	V	gù		
固定	adj, v	gùdìng		
怪	V	guài		
关怀	V	guānhuái		
观测	V	guāncè		
观看	V	guānkàn		
惯	adj, v	guàn		
灌	V	guàn		
灌溉	V	guàngài		
光	V	guāng		
光临	V	guānglín		
规划	n, v	guīhuà		
归	V	guī		
裹	V	guǒ		
过渡	V	guòdù		
喊叫	V	hǎnjiào		
焊	V	hàn		
航行	V	hángxíng		
好比	V	hǎobǐ		
耗	V	hào		
合唱	v, n	héchàng		
合成	V	héchéng		
合算	adj, v	hésuàn		
横	v, adj	héng		
吼	V	hǒu		
后退	V	hòutuì		
忽视	V	hūshì		
胡说	V	húshuō		
护	V	hù		
互助	V	hùzhù		
化合	V	huàhé		
化验	V	huàyàn		
怀	v, n	huái		
怀念	V	huáiniàn		
怀疑	V	huáiyí		
欢呼	V	huānhū		
缓和	v, adj	huǎnhé		
患	V	huàn		
幻想	v, n	huànxiǎng		
唤	V	huàn		
晃	V	huàng		
回想	V	huíxiǎng		
毁	V	huǐ		
汇	V	huì		
汇报	v, n	huìbào		
昏	v, adj	hūn		
混合	V	hùnhé		
混淆	V	hùnxiáo		
活该	V	huógāi		
获	V	huò		
给予	V	jǐyǔ		
计	n, v	jì		
记载	V	jìzǎi		
继承	V	jìchéng		
加紧	V	jiājǐn		
加入	V	jiārù		
加速	V	jiāsù		
架	V	jià		
驾驶	V	jiàshǐ		
嫁	V	jià		
歼灭	V	jiānmiè		
监督	V	jiāndū		
监视	V	jiānshì		
煎	V	jiān		
兼	V	jiān		
检讨	v, n	jiǎntǎo		
检验	V	jiǎnyàn		
鉴定	v, n	jiàndìng		
健全	adj, v	jiànquán		
溅	V	jiàn		
建造	V	jiànzào		
奖励	v, n	jiǎnglì		
讲究	v, adj	jiǎngjiu		
交待	V	jiāodài		
交谈	V	jiāotán		
浇	V	jiāo		
搅	V	jiǎo		
教导	v, n	jiàodǎo		
揭	V	jiē		
揭露	V	jiēlù		
结	V	jié		
截	V	jié		
节	V	jié		
结	v, n	jié		
解剖	V	jiěpōu		
借口	v, n	jièkǒu		
进军	V	jìnjūn		
浸	V	jìn		
惊	V	jīng		
惊动	V	jīngdòng		
经营	V	jīngyíng		
警告	v, n	jǐnggào		
警惕	V	jǐngtì		
竞争	v, n	jìngzhēng		
揪	V	jī		
就	V	jiù		
居住	V	jūzhù		
举办	V	jǔbàn		
聚	V	jù		
聚集	V	jùjí		
据	v, prep	jù		
觉	V	jué		
开办	V	kāibàn		
开除	V	kāichú		
开动	V	kāidòng		
开发	V	kāifā		
开设	V	kāishè		
看	V	kān		
抗议	v, n	kàngyì		
考察	V	kǎochá		
考验	v, n	kǎoyàn		
靠近	V	kàojìn		
可行	V	kěxìng		
渴望	V	kěwàng		
坑	n, v	kēng		
空	v, adj	kòng		
夸	V	kuā		
垮	V	kuǎ		
款待	V	kuǎndài		
来往	v, n	láiwǎng		
朗诵	V	lǎngsòng		
乐	V	lè		
冷却	V	lěngquè		
楞	v, adj	lèng		
理	V	lǐ		
力求	V	lìqiú		
力争	V	lìzhēng		
联络	V	liánluò		
连接	V	liánjiē		
炼	V	liàn		
谅解	V	liàngjiě		
料	v, n	liào		
裂	V	liè		
淋	V	lín		
领会	V	lǐnghuì		
令	V	lìng		
溜	V	liū		
流传	V	liúchuán		
流动	V	liúdòng		
流行	v, adj	liúxíng		
拢	V	lǒng		
垄断	V	lǒngduàn		
笼罩	V	lǒngzhào		
搂	V	lǒu		
路过	V	lùguò		
露	V	lù		
旅游	V	lǚyóu		
掠夺	V	luèduó		
轮流	V	lúnliú		
论	v, n	lùn		
瞒	V	mán		
闷	adj, v	mèn		
蒙	V	méng		
梦想	v, n	mèngxiǎng		
眯	V	mī		
迷	V	mī		
迷信	v, n	míxìn		
勉强	adj, v	miǎnqiǎng		
面对	V	miànduì		
面临	V	miànlín		
灭亡	V	mièwáng		
明白	adj, v	míngbai		
鸣	V	míng		
命	n, v	mìng		
抹	V	mò		
耐	V	nài		
难怪	v, conj	nánguài		
捏	V	niē		
拧	V	nǐng		
扭转	V	niǔzhuǎn		
趴	V	pā		
拍摄	V	pāishè		
排斥	V	páichì		
排列	V	páiliè		
攀	V	pān		
攀登	V	pāndēng		
盘	V	pán		
盼	V	pàn		
抛	V	pāo		
泡	v, n	pào		
培养	V	péiyǎng		
培育	V	péiyù		
赔偿	V	péicháng		
陪同	v, n	péitóng		
配	V	pèi		
佩服	V	pèifú		
膨胀	V	péngzhàng		
批	V	pī		
譬如	V	pìrú		
飘扬	V	piāoyáng		
拼	V	pīn		
平衡	adj, v	pínghéng		
凭	v, prep	píng		
评	V	píng		
评介	v, n	píngjiè		
评论	v, n	pínglùn		
泼	V	pō		
迫害	V	pòhài		
普及	v, adj	pǔjí		
欺负	V	qīfu		
起飞	V	qǐfēi		
起义	v, n	qǐyì		
起源	n, v	qǐyuán		
强迫	V	qiǎngpò		
翘	V	qiào		
侵犯	V	qīnfàn		
侵入	V	qīnrù		
轻视	V	qīngshì		
倾向	v, n	qīngxiàng		
清除	V	qīngchú		
清醒	adj, v	qīngxǐng		
请教	V	qǐngjiào		
请示	V	qǐngshì		
娶	V	qǔ		
劝告	v, n	quàngào		
饶	V	ráo		
忍耐	V	rěnnài		
忍受	V	rěnshòu		
任	V	rèn		
容	V	róng		
容许	V	róngxǔ		
揉	V	róu		
如同	V	rútóng		
塞	V	sāi		
散	v, adj	sǎn		
散	V	sàn		
散布	V	sànbù		
丧失	V	sàngshī		
删	V	shān		
闪烁	V	shǎnshuò		
伤害	V	shānghài		
上升	V	shàngshēng		
舍得	V	shěde		
射击	V	shèjī		
设	V	shè		
设法	V	shèfǎ		
设想	v, n	shèxiǎng		
申请	V	shēnqǐng		
审查	V	shěnchá		
声明	v, n	shēngmíng		
生存	V	shēngcún		
剩余	v, n	shèngyú		
失掉	V	shīdiào		
失眠	V	shīmián		
实施	V	shíshī		
实习	V	shíxí		
使得	V	shǐde		
驶	V	shǐ		
示威	V	shìwēi		
逝世	V	shìshì		
收割	V	shōugē		
收集	V	shōují		
收缩	V	shōusuō		
守	V	shǒu		
售	V	shòu		
梳	V	shū		
树立	V	shùlì		
束缚	V	shùfù		
耍	V	shuǎ		
拴	V	shuān		
顺	adj, v	shùn		
思考	V	sīkǎo		
思念	V	sīniàn		
思索	V	sīsuǒ		
死亡	V	sǐwáng		
饲养	V	sìyǎng		
搜集	V	sōují		
速成	V	sùchéng		
算是	V	suànshì		
损害	V	sǔnhài		
损坏	V	sǔnhuài		
缩短	V	suōduǎn		
缩小	V	suōxiǎo		
锁	V	suǒ		
塌	V	tā		
踏	V	tà		
摊	V	tān		
谈论	V	tánlùn		
探索	V	tànsuǒ		
逃避	V	táobì		
提问	V	tíwèn		
提醒	V	tíxǐng		
提议	v, n	tíyì		
体现	V	tǐxiàn		
挑选	V	tiāoxuǎn		
调节	V	tiáojié		
跳动	V	tiàodòng		
停留	V	tíngliú		
挺	V	tǐng		
统计	v, n	tǒngjì		
