Phrase	Grammar	Transcription	Translation	Notes
安	v, adj	ān		
安定	adj, v	āndìng		
棒	Adj	bàng		
保守	v, adj	bǎoshǒu		
保险	adj, n	bǎoxiǎn		
悲哀	Adj	bēi'āi		
悲观	Adj	bēiguān		
被动	Adj	bèidòng		
便利	adj, v	biànlì		
薄弱	Adj	bóruò		
不安	Adj	bù'ān		
不够	Adj	búgòu		
不利	Adj	búlì		
不满	v, adj	bùmǎn		
不足	Adj	bùzú		
残酷	Adj	cánkù		
惭愧	Adj	cánkuì		
惨	Adj	cǎn		
灿烂	Adj	cànlàn		
苍白	Adj	cāngbái		
长久	Adj	chángjiǔ		
长远	Adj	chángyuǎn		
潮湿	Adj	cháoshī		
沉	v, adj	chén		
沉重	Adj	chénzhòng		
吃力	Adj	chīlì		
持久	Adj	chíjiǔ		
迟	Adj	chí		
充实	adj, v	chōngshí		
丑	Adj	chǒu		
纯	Adj	chún		
纯洁	adj, v	chúnjié		
次	Adj	cì		
次要	Adj	cìyào		
匆忙	Adj	cōngmáng		
从容	Adj	cóngróng		
粗心	Adj	cūxīn		
大方	Adj	dàfāng		
大致	Adj	dàzhì		
单纯	Adj	dānchún		
单独	Adj	dāndú		
地道	Adj	dìdao		
典型	n, adj	diǎnxíng		
陡	Adj	dǒu		
毒	adj, v	dú		
独特	Adj	dútè		
端正	adj, v	duānzhèng		
多余	Adj	duōyú		
恶	Adj	è		
恶劣	Adj	èliè		
烦	adj, v	fán		
反	adj, v	fǎn		
非	Adj	fēi		
飞快	Adj	fēikuài		
废	adj, v	fèi		
分明	Adj	fēnmíng		
分散	v, adj	fēnsàn		
疯	Adj	fēng		
疯狂	Adj	fēngkuáng		
腐朽	Adj	fǔxiǔ		
富有	adj, v	fùyǒu		
富裕	Adj	fùyù		
干旱	Adj	gānhàn		
甘	Adj	gān		
高等	Adj	gāoděng		
高级	Adj	gāojí		
高尚	Adj	gāoshàng		
高速	Adj	gāosù		
公	adj, n	gōng		
孤立	adj, v	gūlì		
古典	Adj	gǔdiǎn		
固定	adj, v	gùdìng		
乖	Adj	guāi		
惯	adj, v	guàn		
光彩	n, adj	guāngcǎi		
光滑	Adj	guānghuá		
广	Adj	guǎng		
规矩	n, adj	guīju		
规则	n, adj	guīzé		
国营	Adj	guóyíng		
过分	Adj	guòfèn		
含糊	Adj	hánhu		
旱	Adj	hàn		
好奇	Adj	hàoqí		
合法	Adj	héfǎ		
合格	Adj	hégé		
合算	adj, v	hésuàn		
狠	Adj	hěn		
横	v, adj	héng		
宏伟	Adj	hóngwěi		
欢乐	Adj	huānlè		
欢喜	Adj	huānxǐ		
缓和	v, adj	huǎnhé		
缓慢	Adj	huǎnmàn		
荒	Adj	huāng		
慌忙	Adj	huāngmáng		
辉煌	Adj	huīhuáng		
昏	v, adj	hūn		
混乱	Adj	hùnluàn		
活	Adj	huó		
机动	Adj	jīdòng		
饥饿	Adj	jī'è		
极端	adj, n	jíduān		
急躁	Adj	jízào		
寂寞	Adj	jìmò		
佳	Adj	jiā		
坚固	Adj	jiāngù		
坚硬	Adj	jiányìng		
艰难	Adj	jiānnán		
简便	Adj	jiǎnbiàn		
贱	Adj	jiàn		
健全	adj, v	jiànquán		
僵	Adj	jiāng		
