Phrase	Grammar	Transcription	Translation	Notes
哀悼	V	āidào		
哀求	V	āiqiú		
爱戴	V	àidài		
安置	V	ānzhì		
暗杀	V	ànshā		
暗示	V	ànshì		
巴结	V	bājie		
扒	V	bā		
霸占	V	bàzhàn		
掰	V	bāi		
摆动	V	bǎidòng		
败坏	V	bàihuài		
拜	V	bài		
搬运	V	bānyùn		
搬	V	bān		
颁布	V	bānbù		
颁发	V	bānfā		
扮	V	bàn		
扮演	V	bànyǎn		
拌	V	bàn		
伴	v, n	bàn		
伴随	V	bànsuí		
伴奏	V	bànzòu		
绑架	V	bǎngjià		
包办	V	bāobàn		
包干儿	V	bāogān'er		
包装	V	bāozhuāng		
保健	V	bǎojiàn		
保温	V	bǎowēn		
保养	V	bǎoyǎng		
保重	V	bǎozhòng		
抱怨	V	bàoyuàn		
报答	V	bàodá		
报考	V	bàokǎo		
报销	V	bàoxiāo		
暴动	v, n	bàodòng		
爆	V	bào		
爆破	V	bàopò		
背叛	V	bèipàn		
备用	V	bèiyòng		
奔驰	V	bēnchí		
奔腾	V	bēnténg		
崩溃	V	bēngkuì		
绷	V	bēng		
蹦	V	bèng		
逼近	V	bījìn		
逼迫	V	bīpò		
比喻	n, v	bǐyù		
鞭策	V	biāncè		
贬低	V	biǎndī		
变更	V	biàngēng		
变换	V	biànhuàn		
变迁	v, n	biànqiān		
辩证	adj, v	biànzhèng		
辨别	V	biànbié		
辨认	V	biànrèn		
辩护	V	biànhù		
辩解	V	biànjiě		
标	V	biāo		
表彰	V	biǎozhāng		
憋	V	biē		
并存	V	bìngcún		
并非	V	bìngfēi		
并列	V	bìngliè		
并排	V	bìngpái		
播放	V	bōfàng		
播种	V	bōzhòng/bōzhǒng		
波动	V	bōdòng		
搏斗	V	bódòu		
驳斥	V	bóchì		
捕捞	V	bǔlāo		
捕捉	V	bǔzhuō		
补偿	V	bǔcháng		
补救	V	bǔjiù		
补贴	v, n	bǔtiē		
补助	v, n	bǔzhù		
卜	V	bǔ		
不得	V	bùdé		
不解	V	bùjiě		
不堪	v, adj	bùkān		
不容	V	bùróng		
不惜	V	bùxī		
不朽	V	bùxiǔ		
步行	V	bùxíng		
猜测	V	cāicè		
裁	V	cái		
裁决	v, n	cáijué		
采访	V	cǎifǎng		
采集	V	cǎijí		
采纳	V	cǎinà		
餐	v, n	cān		
参与	V	cānyù		
参阅	V	cānyuè		
参照	V	cānzhào		
