Phrase	Grammar	Transcription	Translation	Notes
阿拉伯语	N	ālābóyǔ(ālābówén)		
阿姨	N	āyí		
爱好	v, n	àihào		
爱情	N	àiqíng		
安全	adj, n	ānquán		
安慰	v, n	ānwèi		
岸	N	àn		
白菜	N	báicài		
白天	N	báitiān		
班长	N	bānzhǎng		
板	N	bǎn		
半导体	N	bàndǎotǐ		
半夜	N	bànyè		
榜样	N	bǎngyàng		
傍晚	N	bàngwǎn		
包	n, m	bāo		
包子	N	bāozi		
保护	v, n	bǎohù		
保证	v, n	bǎozhèng		
报道	v, n	bàodào(bàodǎo)		
报告	v, n	bàogào		
报纸	N	bàozhǐ		
碑	N	bēi		
北部	N	běibù		
北方	N	běifāng		
北面	N	běimiàn		
背	N	bèi		
背后	N	bèihòu		
被子	N	bèizi		
本领	N	běnlǐng		
本事	N	běnshi		
本质	N	běnzhì		
鼻子	N	bízi		
比例	N	bǐlì		
笔记	N	bǐjì		
便条	N	biàntiáo		
标点	N	biāodiǎn		
标准	n, adj	biāozhǔn		
表面	N	biǎomiàn		
宾馆	N	bīnguǎn		
兵	N	bīng		
冰	N	bīng		
饼干	N	bǐnggān		
病房	N	bìngfáng		
病菌	N	bìngjūn		
病人	N	bìngrén		
玻璃	N	bōli		
伯父	N	bófù(bóbo)		
伯母	N	bómǔ		
脖子	N	bózi		
不平	adj, n	bùpíng		
步	N	bù		
部	n, m	bù		
部队	N	bùduì		
部门	N	bùmén		
部长	N	bùzhǎng		
材料	N	cáiliào		
彩色	N	cǎisè		
餐厅	N	cāntīng		
草地	N	cǎodì		
草原	N	cǎoyuán		
厕所	N	cèsuǒ		
测验	v, n	cèyàn		
叉子	N	chāzi		
产量	N	chǎnliàng		
产品	N	chǎnpǐn		
长期	N	chángqī		
长途	N	chángtú		
车间	N	chējiān		
衬衫	N	chènshān		
衬衣	N	chènyī		
成分	N	chéngfèn		
成果	N	chéngguǒ		
成就	N	chéngjiù		
程度	N	chéngdù		
尺	n, m	chǐ		
翅膀	N	chìbǎng		
虫子	N	chóngzi		
厨房	N	chúfáng		
处分	n, v	chǔfèn		
处理	v, n	chǔlǐ		
处	N	chù		
传统	N	chuántǒng		
创造	v, n	chuàngzào		
创作	v, n	chuàngzuò		
春节	N	chūnjié		
醋	N	cù		
措施	N	cuòshī		
答案	N	dá'àn		
答卷	N	dájuàn		
大多数	N	dàduōshù		
大会	N	dàhuì		
大街	N	dàjiē		
大陆	N	dàlù		
大米	N	dàmǐ		
大人	N	dàren		
大使馆	N	dàshǐguǎn		
大小	N	dàxiǎo		
大衣	N	dàyī		
代	N	dài		
袋	n, m	dài		
单词	N	dāncí		
单位	N	dānwèi		
蛋	N	dàn		
蛋糕	N	dàngāo		
当地	N	dāngdì		
当年	N	dāngnián		
当前	N	dāngqián		
当时	N	dāngshí		
党	N	dǎng		
党员	N	dǎngyuán		
刀子	N	dāozi		
岛	N	dǎo		
道	N	dào		
道德	N	dàodé		
道路	N	dàolù		
德语(德文)	N	déyǔ(déwén)		
等	N	děng		
敌人	N	dírén		
底下	N	dǐxia		
地带	N	dìdài		
地点	N	dìdiǎn		
地方	N	dìfāng		
地面	N	dìmiàn		
地球	N	dìqiú		
地区	N	dìqū		
地图	N	dìtú		
地位	N	dìwèi		
地下	N	dìxià		
地址	N	dìzhǐ		
电报	N	diànbào		
电冰箱	N	diànbīngxiāng(bīngxiāng)		
电风扇	N	diànfēngshàn(diànshàn)		
电视台	N	diànshìtái		
电台	N	diàntái		
电梯	N	diàntī		
电影院	N	diànyǐngyuàn		
店	N	diàn		
调查	v, n	diàochá		
顶	N	dǐng		
东北	N	dōngběi		
东部	N	dōngbù		
东方	N	dōngfāng		
东面	N	dōngmiàn		
东南	N	dōngnán		
动物园	N	dòngwùyuán		
动作	N	dòngzuò		
洞	N	dòng		
斗争	v, n	dòuzhēng		
豆腐	N	dòufu		
读者	N	dúzhě		
肚子	N	dùzi		
度	n, m	dù		
短期	N	duǎnqī		
队	N	duì		
队长	N	duìzhǎng		
队伍	N	duìwu		
对比	v, n	duìbǐ		
对方	N	duìfāng		
对话	v, n	duìhuà		
对面	N	duìmiàn		
对象	N	duìxiàng		
多数	N	duōshù		
鹅	N	é		
儿童	N	értóng		
耳朵	N	ěrduo		
发明	v, n	fāmíng		
法郎	N	fǎláng		
法律	N	fǎlǜ		
反复	adv, n	fǎnfù		
反应	v, n	fǎnyìng		
反映	v, n	fǎnyìng		
范围	N	fànwéi		
方案	N	fāng'àn		
方式	N	fāngshì		
方针	N	fāngzhēn		
房子	N	fángzi		
肺	N	fèi		
费	N	fèi		
费用	N	fèiyòng		
粉笔	N	fěnbǐ		
风景	N	fēngjǐng		
风力	N	fēnglì		
风俗	N	fēngsú		
副食	N	fùshí		
妇女	N	fùnǚ		
改革	v, n	gǎigé		
改进	v, n	gǎijìn		
概括	v, n	gàikuò		
概念	N	gàiniàn		
杆	N	gān		
肝	N	gān		
感觉	v, n	gǎnjué		
