Phrase	Grammar	Transcription	Translation	Notes
挨	V	āi		
爱好	v, n	àihào		
爱护	V	àihù		
安慰	v, n	ānwèi		
按	v, prep	àn		
拔	V	bá		
败	V	bài		
帮	V	bāng		
包	V	bāo		
包括	V	bāokuò		
保	V	bǎo		
保持	V	bǎochí		
保存	V	bǎocún		
保护	v, n	bǎohù		
保留	V	bǎoliú		
保卫	V	bǎowèi		
保证	v, n	bǎozhèng		
报道	v, n	bàodào(bàodǎo)		
报告	v, n	bàogào		
背	V	bēi		
逼	V	bī		
比如	V	bǐrú		
闭	V	bì		
避	V	bì		
避免	V	bìmiǎn		
编	V	biān		
表达	V	biǎodá		
表明	V	biǎomíng		
并	V	bìng		
捕	V	bǔ		
补	V	bǔ		
补充	V	bǔchōng		
补习	V	bǔxí		
不许	V	bùxǔ		
布置	V	bùzhì		
猜	V	cāi		
踩	V	cǎi		
采	V	cǎi		
采购	V	cǎigòu		
采取	V	cǎiqǔ		
采用	V	cǎiyòng		
藏	V	cáng		
测验	v, n	cèyàn		
插	V	chā		
拆	V	chāi		
产生	V	chǎnshēng		
尝	V	cháng		
超	V	chāo		
超过	V	chāoguò		
抄	V	chāo		
抄写	V	chāoxiě		
吵	V	chǎo		
称	V	chēng		
称赞	V	chēngzàn		
成功	v, adj	chénggōng		
成立	V	chénglì		
成熟	v, adj	chéngshú		
成为	V	chéngwéi		
成长	V	chéngzhǎng		
乘	V	chéng		
承认	V	chéngrèn		
充满	V	chōngmǎn		
冲	V	chōng		
重叠	V	chóngdié		
重复	V	chóngfù		
愁	V	chóu		
出版	V	chūbǎn		
出生	V	chūshēng		
除	V	chú		
处	V	chǔ		
处分	n, v	chǔfèn		
处理	v, n	chǔlǐ		
传	V	chuán		
传播	V	chuánbō		
闯	V	chuǎng		
创	V	chuàng		
创造	v, n	chuàngzào		
创作	v, n	chuàngzuò		
刺	V	cì		
从事	V	cóngshì		
促进	V	cùjìn		
催	V	cuī		
存	V	cún		
存在	V	cúnzài		
搭	V	dā		
答应	V	dāying		
答	V	dá		
打扮	V	dǎban		
打扰	V	dǎrǎo		
打听	V	dǎting		
呆	V	dāi		
代替	V	dàitì		
待	V	dài		
担任	V	dānrèn		
挡	V	dǎng		
当	V	dàng		
当作	V	dàngzuò		
到达	V	dàodá		
倒	V	dào		
道	V	dào		
登	V	dēng		
登记	V	dēngjì		
等待	V	děngdài		
等于	V	děngyú		
递	V	dì		
吊	V	diào		
钓	V	diào		
调	V	diào		
调查	v, n	diàochá		
跌	V	diē		
顶	V	dǐng		
定	V	dìng		
订	V	dìng		
懂得	V	dǒngde		
动员	V	dòngyuán		
冻	V	dòng		
斗争	v, n	dòuzhēng		
逗	V	dòu		
独立	V	dúlì		
堵	V	dǔ		
度过	V	dùguò		
渡	V	dù		
端	V	duān		
断	V	duàn		
堆	V	duī		
对比	v, n	duìbǐ		
对待	V	duìdài		
对付	V	duìfu		
对话	v, n	duìhuà		
